3.062174578299980965e+00,3.087045704596047102e+00,3.101062780775558192e+00,3.108569645587559105e+00
2.612565192734698449e+00,2.558576578298679571e+00,2.526525504367899355e+00,2.502765393199165800e+00
2.990017402969167737e+00,3.020059983085770838e+00,3.031957332932968097e+00,3.036238553508008753e+00
3.054896477800358223e+00,3.072017593891931853e+00,3.079785220485724118e+00,3.084003010355895302e+00
3.142105598916298703e+00,3.159707135458437399e+00,3.168932317307336266e+00,3.174704932913273492e+00
3.267326154482259160e+00,3.290694632587034096e+00,3.303519383563870981e+00,3.312122399172882758e+00
3.236599873405731742e+00,3.242833719270120874e+00,3.248430166317302525e+00,3.253711596267715667e+00
3.232265346753595114e+00,3.236991883800415248e+00,3.242701422118207333e+00,3.249503349112066175e+00
3.415094226277445077e+00,3.438580969888495709e+00,3.449482272227168522e+00,3.455238201903688910e+00
3.442086943184638592e+00,3.453243008000230763e+00,3.458842173465945358e+00,3.461951310329997700e+00
3.505479535094194965e+00,3.515795894887316031e+00,3.519796032502103156e+00,3.521026896215433855e+00
3.661459842515769836e+00,3.677718360250795460e+00,3.680194109633103672e+00,3.676805384993602654e+00
3.519780539606085057e+00,3.510071228651467923e+00,3.506493251856229065e+00,3.505217822659820737e+00
3.660406992658383540e+00,3.667744672435782061e+00,3.666313075849756853e+00,3.661496019463425622e+00
3.922815080178830627e+00,3.939756367658992176e+00,3.934549228684504740e+00,3.921032577716540679e+00
4.195930485724765013e+00,4.211035787045871004e+00,4.198750328911591723e+00,4.176926103546500180e+00
4.138562283565438094e+00,4.120206155165791806e+00,4.097169094174364368e+00,4.073105267560471532e+00
3.835540810287171087e+00,3.790555645802780038e+00,3.765817393953558856e+00,3.749427199602394012e+00
4.106192357906969903e+00,4.104345531236763378e+00,4.088123625115964721e+00,4.066889179894119799e+00
4.280883750950662758e+00,4.277488460042636831e+00,4.256476010437469704e+00,4.229438140363982690e+00
4.474737177435355484e+00,4.469221618187622092e+00,4.443193883247684717e+00,4.409890047045540662e+00
4.524878082399703239e+00,4.503569156255278649e+00,4.471064788153679359e+00,4.435096616632495881e+00
4.464516303018516652e+00,4.428802844860039833e+00,4.392638542743243057e+00,4.357484829333335696e+00
4.498250271374017117e+00,4.467917027996053392e+00,4.433556849574249448e+00,4.398779423608951689e+00
4.343005078993559920e+00,4.298265272042084639e+00,4.262030244786042310e+00,4.230205918231610518e+00
4.130638229606240941e+00,4.080705319341187298e+00,4.047407776252077483e+00,4.021360671194537773e+00
4.033061279644351238e+00,3.995938270681097748e+00,3.969521998314983424e+00,3.947737054970830162e+00
3.898441209299282395e+00,3.864704397711860917e+00,3.842796380304310588e+00,3.825453203329010066e+00
3.645305330243487241e+00,3.607551373282880114e+00,3.591844772060635904e+00,3.584646130325879199e+00
3.574890516927727635e+00,3.556903155620216417e+00,3.550215279463164286e+00,3.547764952855490872e+00
3.425771875816356005e+00,3.410081781878657736e+00,3.409422486588654877e+00,3.414813793694515542e+00
3.309508429478225544e+00,3.301689083424447890e+00,3.307917578513002166e+00,3.319650534562600619e+00
3.276869797275832052e+00,3.281261639338197256e+00,3.293000881490891096e+00,3.307286791519860714e+00
3.152172040424328525e+00,3.154735182294535534e+00,3.170291220284024547e+00,3.190482964649120845e+00
3.136446697721089638e+00,3.150620156241008996e+00,3.170732727060119327e+00,3.192148034249473909e+00
3.121415888000959704e+00,3.139338250741583458e+00,3.160507038980621353e+00,3.180597710522429011e+00
3.062347365003774691e+00,3.078688819974598978e+00,3.101843582561618184e+00,3.126719965195668749e+00
3.060935632731005551e+00,3.082917654404132790e+00,3.108349161189800647e+00,3.134577032433107480e+00
3.193093750311042367e+00,3.226550576539966020e+00,3.251800892699729495e+00,3.273264567830406424e+00
2.923182067922229344e+00,2.926657811576471868e+00,2.950456248827109551e+00,2.981636976369045566e+00
2.879551318108501068e+00,2.899963822143837522e+00,2.931813250897610246e+00,2.967409426166599307e+00
2.832006980544174102e+00,2.858698111414179177e+00,2.894538406076061499e+00,2.932991932234215948e+00
2.809266923277103700e+00,2.841218538446736108e+00,2.879577301773050380e+00,2.919124832240872713e+00
2.835734492620006097e+00,2.873655747799455984e+00,2.913203684480741185e+00,2.951911508725010069e+00
2.559092205719930568e+00,2.573585977593018548e+00,2.612665628608025425e+00,2.661477172978763850e+00
2.548516412588497815e+00,2.585220437714673025e+00,2.633074062808048676e+00,2.685013596903907285e+00
2.595576727906460768e+00,2.644073090708701557e+00,2.695400232286303766e+00,2.747114191871938615e+00
2.325340419817942372e+00,2.347866391228219829e+00,2.394837926146740958e+00,2.450570174077924435e+00
2.670908405441444700e+00,2.746406447629042180e+00,2.806648640856660659e+00,2.859746186387651434e+00
2.643584595767462631e+00,2.694805424096737401e+00,2.746532639700811629e+00,2.797334839116639049e+00
2.705641440727253322e+00,2.758707409716320225e+00,2.810861858639368993e+00,2.863278352312446984e+00
2.863732967591493317e+00,2.924944241256258515e+00,2.977268848686900782e+00,3.025622689262884357e+00
2.979914559202227142e+00,3.038013442923604313e+00,3.087978044279562795e+00,0.000000000000000000e+00
3.072806740175338280e+00,3.125084625525017312e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.073849217259280397e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
