2.776493728420915463e+00,2.893843818200867002e+00,3.017235127350508694e+00,3.252687842374323957e+00
2.915201208849460102e+00,3.012908674590572211e+00,3.145195978481649224e+00,3.179144700168979210e+00
3.012964911793294398e+00,3.221445076660566453e+00,3.287584968858883183e+00,3.347792296270333257e+00
3.137915605758514914e+00,3.174739725004315449e+00,3.204868797341187125e+00,3.228108847008486659e+00
3.153055274909790651e+00,3.208978512710089603e+00,3.255594907208279487e+00,3.299572821747711160e+00
3.237030034574460924e+00,3.204110915193402853e+00,3.191535173250946045e+00,3.187315342252459605e+00
3.240329032877546478e+00,3.279701533158290161e+00,3.308744513596252990e+00,3.332003750391744124e+00
3.260992589840935096e+00,3.284773591420184768e+00,3.301739670758783163e+00,3.315650551864297579e+00
3.459722721438368342e+00,3.528674686483752598e+00,3.606088362200121633e+00,3.686118012824753265e+00
3.444198919472921894e+00,3.482346717122916324e+00,3.523189089070845270e+00,3.558834625185593126e+00
3.494584315489420945e+00,3.478938430140344540e+00,3.447447690492460470e+00,3.408913920518488183e+00
3.673871613041666429e+00,3.662723026759012956e+00,3.662238590595910281e+00,3.652612931273611974e+00
3.582244798835120481e+00,3.632584306075854474e+00,3.656027984277816945e+00,3.669340322011942046e+00
3.727356569613230697e+00,3.733955344214645589e+00,3.758160077645089636e+00,3.782461107040921977e+00
3.925069077414860885e+00,3.925337469357660147e+00,3.939546940918659423e+00,3.937787595421962550e+00
4.321418394458074630e+00,4.410336763315242159e+00,4.462210246391429713e+00,4.461680709295444025e+00
4.169877012512187342e+00,4.249720338334762815e+00,4.271637181548681994e+00,4.270854374602003567e+00
3.901370051898103597e+00,3.906564491875723188e+00,3.900322814329056698e+00,3.878952641820279545e+00
4.205818970039063132e+00,4.120507065938309843e+00,4.094231301295894632e+00,4.057358802083586902e+00
4.303579223054189384e+00,4.287212432969541354e+00,4.284752658578570461e+00,4.268083797756473174e+00
4.570992954466322367e+00,4.519592241788358500e+00,4.504944968453441057e+00,4.474196208170853062e+00
4.604418155028613846e+00,4.577227382955715740e+00,4.555474743732760068e+00,4.511759943185147392e+00
4.586472410996889515e+00,4.508219533179393501e+00,4.459042096946264522e+00,4.387630578800767012e+00
4.514551838592809396e+00,4.499887607713457527e+00,4.426576211285635942e+00,4.341658953586449599e+00
4.384502790180444087e+00,4.305476194392801048e+00,4.222204646218240320e+00,4.127229390960287958e+00
4.095176460300836929e+00,4.067583604041096201e+00,3.975085018800071257e+00,3.874984604882086181e+00
3.847812715137570727e+00,3.778409988678395948e+00,3.631922665412061324e+00,3.505974235678552819e+00
3.725115506461812664e+00,3.620702800524204790e+00,3.511288475968862066e+00,3.431176440712104814e+00
3.528152603640354545e+00,3.394249381245025177e+00,3.312360214217274113e+00,3.258510148906760051e+00
3.461853687813723823e+00,3.368827992485016409e+00,3.296335110823121362e+00,3.258430862127899008e+00
3.291521962760028952e+00,3.172610224053397321e+00,3.082076908374728141e+00,3.015774668413878867e+00
3.266123185490272363e+00,3.277241683670012673e+00,3.286120453509429495e+00,3.313066824165712632e+00
3.196373163472349788e+00,3.174015494097244705e+00,3.158359603152840478e+00,3.155876322763368602e+00
3.067256928496822521e+00,3.010765573119513316e+00,2.997194999282407846e+00,3.002243309359941215e+00
3.101314207027772607e+00,3.071615086562676122e+00,3.059574251503357267e+00,3.054510858104608761e+00
3.100402916236014939e+00,3.112690973805646966e+00,3.131155232895996843e+00,3.153405779527544084e+00
3.060740910508370050e+00,3.105061757770830599e+00,3.146529656093517424e+00,3.196745719362127591e+00
3.067172797710732812e+00,3.078413184277164039e+00,3.100654836339609588e+00,3.124555216392348456e+00
3.137844727128807687e+00,3.143820590434475371e+00,3.135091232836378250e+00,3.118068062836587551e+00
2.915121033819667584e+00,2.972413396932470420e+00,2.981656110038525931e+00,2.989264019966348052e+00
2.924261972460236780e+00,2.924662131582067115e+00,2.923786383740020423e+00,2.929558756762048688e+00
2.782411540583317855e+00,2.764769908207597826e+00,2.723397318166501879e+00,2.685217726959681972e+00
2.794128248306778861e+00,2.770775402734198867e+00,2.758793040171791500e+00,2.760413592145988471e+00
2.807602077982809252e+00,2.843153972914045813e+00,2.887097780017840787e+00,2.952255264784456212e+00
2.573461750821702587e+00,2.640677302639526491e+00,2.687109029010657846e+00,2.753063203008526028e+00
2.504686260490941230e+00,2.427557374669446322e+00,2.375788260007869468e+00,2.340666066079468255e+00
2.535555404232003873e+00,2.514981746665920337e+00,2.520563846820876197e+00,2.542191665961075042e+00
2.342069835969791569e+00,2.377079225674552987e+00,2.411892186205232047e+00,2.461565088004834756e+00
2.673580358889934505e+00,2.694891124857762499e+00,2.765417880018019581e+00,2.853579551395441616e+00
2.573136329525940624e+00,2.669190845978807847e+00,2.756031596601807632e+00,2.854012061171828485e+00
2.754349500702202747e+00,2.838150618805611369e+00,2.939761609642154827e+00,3.042165126970640454e+00
2.865353820546808095e+00,2.981759048333775475e+00,3.097199254789419598e+00,3.208371065145166678e+00
3.002048674599035127e+00,3.077431127736289351e+00,3.171071279493582029e+00,0.000000000000000000e+00
3.108229452991017272e+00,3.226457436024002590e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.115334862211344369e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
