2.776345410023778992e+00,2.893778753800279269e+00,3.017232271800004639e+00,3.252801041842767749e+00
2.912723471253162444e+00,3.010240491983932287e+00,3.141399009808247378e+00,3.175322356274059565e+00
3.010388925994150977e+00,3.217980008967793459e+00,3.284134177526294440e+00,3.344274677746612578e+00
3.134616763559341823e+00,3.170898638166381733e+00,3.201003678888203474e+00,3.224216414000184994e+00
3.150697722460909400e+00,3.205446248099673046e+00,3.251686846652343199e+00,3.295192770606958810e+00
3.233710533804146081e+00,3.199444863110249226e+00,3.187465930413068804e+00,3.184164088989036578e+00
3.237546776104637480e+00,3.276975603212104016e+00,3.306398036100367310e+00,3.329864374585580489e+00
3.259173366443246511e+00,3.283880648706955174e+00,3.300872521414478289e+00,3.314583739222817904e+00
3.458292011156236967e+00,3.520942243856150178e+00,3.599497827010332607e+00,3.681130326662464647e+00
3.441475459554233840e+00,3.485420886264703810e+00,3.527327539021583913e+00,3.562969359631577682e+00
3.494953307048330071e+00,3.474174423239523080e+00,3.442794720450334633e+00,3.404708454500250170e+00
3.662666149870449583e+00,3.654143197100407470e+00,3.655092966515062880e+00,3.648064280023937567e+00
3.574584220667840651e+00,3.632029974851133325e+00,3.654604218782165681e+00,3.666146017904960974e+00
3.711477828355089770e+00,3.721420235138858335e+00,3.745955579793578405e+00,3.772037796881789973e+00
3.897525256977262931e+00,3.893731948818891286e+00,3.909439209391865067e+00,3.911189788957999625e+00
4.229004832501717104e+00,4.286051041943132134e+00,4.338175376474064926e+00,4.349361781559403894e+00
4.160604892109558861e+00,4.215216954574357189e+00,4.248349564776724208e+00,4.254887264162627858e+00
3.920114881882233338e+00,3.993696509468561473e+00,3.999637582778472034e+00,3.979593032004816067e+00
4.172463936723384670e+00,4.136002215883101130e+00,4.108321323886530152e+00,4.072181389726584833e+00
4.248730036584563940e+00,4.242675956928098735e+00,4.238456353308700741e+00,4.224341029128668268e+00
4.467926022541458764e+00,4.421754240334593966e+00,4.406541926989696378e+00,4.380460803411303949e+00
4.509974496129244947e+00,4.498853950391043632e+00,4.489842701070234199e+00,4.460870201681689906e+00
4.486505028446644339e+00,4.459076213505312580e+00,4.411651159127122135e+00,4.343817749376673198e+00
4.493776405899735593e+00,4.431903419967896163e+00,4.363020440082008733e+00,4.281687306325761888e+00
4.377805461973251155e+00,4.355439511456887125e+00,4.286996659862297498e+00,4.200793046956396992e+00
4.168823059248961016e+00,4.121882309569359748e+00,4.026006801389025114e+00,3.919733496801196093e+00
3.997139610341762239e+00,3.869113235668337314e+00,3.729524030500112719e+00,3.602103588392291833e+00
3.835257750055053982e+00,3.721305646658648936e+00,3.616757089205919762e+00,3.535738337794091191e+00
3.607630802984172824e+00,3.541336122159588040e+00,3.475645424753886381e+00,3.428915695487543491e+00
3.525126359408597754e+00,3.416964295795089868e+00,3.342529959596401312e+00,3.301989574812520090e+00
3.330845379721220745e+00,3.214007553512436832e+00,3.117865231276297777e+00,3.046291478085605853e+00
3.308203212340217636e+00,3.295648791596699212e+00,3.298839732479476261e+00,3.319862559392428025e+00
3.241770374122693976e+00,3.202670417358958854e+00,3.181223856968392383e+00,3.171377433640175436e+00
3.093057405481517197e+00,3.053257504271110090e+00,3.036828567546849822e+00,3.038005400233809272e+00
3.118452481742964633e+00,3.086727191082877741e+00,3.068847080803487781e+00,3.057865582280442585e+00
3.106718645358570896e+00,3.119081557686362860e+00,3.134295030705324780e+00,3.152095203061302975e+00
3.073380189135171747e+00,3.113549163704428580e+00,3.156216403311364882e+00,3.205604365358838859e+00
3.067052245306006064e+00,3.085032324975953699e+00,3.100469787856629633e+00,3.116914950339847223e+00
3.157173936716848317e+00,3.121877698337797824e+00,3.102063234057501617e+00,3.075060247725450502e+00
2.920959872510192401e+00,2.973935885444300542e+00,2.979969949286743081e+00,2.978278819618763062e+00
2.924924198597325109e+00,2.930593860947060314e+00,2.923249264136946746e+00,2.923315297798832813e+00
2.784932779368211264e+00,2.757246097192740830e+00,2.711305208798177713e+00,2.667689585873769698e+00
2.794741034791721646e+00,2.787093073063675597e+00,2.781563946084961270e+00,2.790183000959079784e+00
2.823868179071113538e+00,2.856100434134081212e+00,2.909243278983298264e+00,2.982495348312504735e+00
2.572698140717408766e+00,2.643094460028414971e+00,2.690964823568737785e+00,2.753382674203702862e+00
2.506720981346502786e+00,2.436835235740574035e+00,2.385310308414029468e+00,2.352079657968504378e+00
2.536410674695336986e+00,2.529523631799895700e+00,2.540551616368868615e+00,2.567297296900758141e+00
2.315827616376560094e+00,2.381689421025477316e+00,2.426286568363344553e+00,2.483224032081725152e+00
2.687671529860066855e+00,2.692554239388985859e+00,2.763394315025278658e+00,2.858251628188453797e+00
2.574683890689555277e+00,2.649203581363861471e+00,2.732789033210132335e+00,2.821335680444374994e+00
2.762458690655881899e+00,2.850300660503838124e+00,2.954394306181278296e+00,3.062102320764591212e+00
2.885959383501699449e+00,2.995287390504909109e+00,3.114355878674162081e+00,3.229083502718966159e+00
3.015637371876482398e+00,3.116631774633893404e+00,3.219431338124024933e+00,0.000000000000000000e+00
3.125570927261850152e+00,3.242305869052215073e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.128760135221050120e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
